transaction_id,payer_id,amount,payment_type,region,timestamp,flagged_manual
TXN00009193,PAY001158,2957.88,benefit,Ontario,2025-11-01 18:14:02,False
TXN00009194,PAY001036,808.72,benefit,Ontario,2025-11-01 18:43:20,False
TXN00009195,PAY001619,3369.4,benefit,Ontario,2025-11-01 18:44:16,False
TXN00009196,PAY000155,1708.46,credit,Quebec,2025-11-01 18:50:55,False
TXN00009197,PAY000511,2351.37,benefit,BC,2025-11-01 20:19:49,False
TXN00009198,PAY000839,2378.59,benefit,Ontario,2025-11-01 20:53:18,False
TXN00009199,PAY000342,836.28,benefit,Atlantic,2025-11-02 00:06:14,False
TXN00009200,PAY000032,1879.74,benefit,Prairies,2025-11-02 02:00:41,False
TXN00009201,PAY000232,2239.53,benefit,Prairies,2025-11-02 05:36:32,False
TXN00009202,PAY000659,2382.57,credit,Ontario,2025-11-02 06:59:41,False
TXN00009203,PAY001632,1573.03,credit,Alberta,2025-11-02 12:40:18,False
TXN00009204,PAY000565,1637.84,credit,Ontario,2025-11-02 13:59:44,False
TXN00009205,PAY000803,1571.03,credit,BC,2025-11-02 15:25:55,False
TXN00009206,PAY001627,2115.44,credit,BC,2025-11-02 15:29:15,False
TXN00009207,PAY000159,2183.39,benefit,BC,2025-11-02 19:05:14,False
TXN00009208,PAY001478,668.5,refund,Ontario,2025-11-02 20:09:04,False
TXN00009209,PAY001278,1468.87,credit,Atlantic,2025-11-02 21:58:41,False
TXN00009210,PAY001966,4208.36,benefit,Ontario,2025-11-02 22:41:15,False
TXN00009211,PAY000524,3210.49,benefit,Alberta,2025-11-02 23:49:22,False
TXN00009212,PAY000368,176.44,refund,BC,2025-11-03 02:38:49,False
TXN00009213,PAY001990,1678.18,credit,BC,2025-11-03 05:23:24,False
TXN00009214,PAY000016,2979.48,benefit,Atlantic,2025-11-03 06:27:46,False
TXN00009215,PAY001546,933.28,credit,Alberta,2025-11-03 07:49:00,False
TXN00009216,PAY000472,100.0,credit,BC,2025-11-03 07:50:20,False
TXN00009217,PAY000264,326.02,refund,Alberta,2025-11-03 08:59:20,False
TXN00009218,PAY001215,808.48,refund,Ontario,2025-11-03 10:39:00,False
TXN00009219,PAY001403,1222.49,benefit,Alberta,2025-11-03 11:00:58,False
TXN00009220,PAY001074,2973.04,benefit,BC,2025-11-03 11:24:52,False
TXN00009221,PAY001354,725.69,credit,Quebec,2025-11-03 12:04:00,False
TXN00009222,PAY000249,1411.39,credit,Quebec,2025-11-03 20:34:17,False
TXN00009223,PAY000806,1397.42,credit,Prairies,2025-11-03 22:48:16,False
TXN00009224,PAY001974,3702.16,benefit,Ontario,2025-11-04 04:23:18,False
TXN00009225,PAY001311,2061.43,credit,Ontario,2025-11-04 04:49:18,False
TXN00009226,PAY000174,1868.99,benefit,Prairies,2025-11-04 09:12:33,False
TXN00009227,PAY001117,2352.87,benefit,Quebec,2025-11-04 16:31:28,False
TXN00009228,PAY000669,1320.98,refund,Ontario,2025-11-04 16:50:49,False
TXN00009229,PAY001078,1221.83,refund,Ontario,2025-11-04 18:05:40,False
TXN00009230,PAY001900,1478.31,benefit,Prairies,2025-11-04 19:14:36,False
TXN00009231,PAY001850,647.3,benefit,BC,2025-11-04 21:16:25,False
TXN00009232,PAY000192,972.29,credit,Ontario,2025-11-05 00:21:46,False
TXN00009233,PAY000685,2531.17,benefit,Atlantic,2025-11-05 01:39:59,False
TXN00009234,PAY000300,1229.32,credit,Alberta,2025-11-05 02:03:05,False
TXN00009235,PAY001672,2559.79,credit,Quebec,2025-11-05 03:49:30,False
TXN00009236,PAY001015,2707.97,credit,Quebec,2025-11-05 03:58:54,False
TXN00009237,PAY001319,1815.38,benefit,Ontario,2025-11-05 04:16:38,False
TXN00009238,PAY001028,1299.41,refund,Atlantic,2025-11-05 05:36:34,False
TXN00009239,PAY000840,3042.76,benefit,Ontario,2025-11-05 06:52:23,False
TXN00009240,PAY001993,2794.13,benefit,Ontario,2025-11-05 07:45:36,False
TXN00009241,PAY000808,1715.33,benefit,Quebec,2025-11-05 08:26:37,False
TXN00009242,PAY000690,1351.73,benefit,Ontario,2025-11-05 13:43:57,False
TXN00009243,PAY001308,690.55,refund,Quebec,2025-11-05 15:49:11,False
TXN00009244,PAY000916,1418.32,refund,Atlantic,2025-11-05 19:21:52,False
TXN00009245,PAY001298,839.95,refund,Ontario,2025-11-05 20:13:48,False
TXN00009246,PAY000832,57.03,refund,Ontario,2025-11-06 00:05:37,False
TXN00009247,PAY000354,3001.71,benefit,Ontario,2025-11-06 00:45:14,False
TXN00009248,PAY001306,1100.05,refund,Alberta,2025-11-06 01:56:25,False
TXN00009249,PAY001272,1711.13,benefit,Quebec,2025-11-06 01:57:06,False
TXN00009250,PAY000023,1242.94,credit,BC,2025-11-06 07:29:32,False
TXN00009251,PAY000571,1845.22,credit,BC,2025-11-06 09:39:25,False
TXN00009252,PAY001654,1373.03,credit,Ontario,2025-11-06 10:55:24,False
TXN00009253,PAY001236,1282.57,refund,Ontario,2025-11-06 15:03:17,False
TXN00009254,PAY000200,50.0,refund,BC,2025-11-06 15:25:57,False
TXN00009255,PAY000326,2572.17,credit,Ontario,2025-11-06 15:51:52,False
TXN00009256,PAY000745,1782.3,benefit,BC,2025-11-06 16:26:24,False
TXN00009257,PAY000492,909.79,refund,BC,2025-11-06 17:45:47,False
TXN00009258,PAY001859,1979.46,benefit,Atlantic,2025-11-06 22:50:51,False
TXN00009259,PAY000089,1919.78,credit,Quebec,2025-11-07 00:09:44,False
TXN00009260,PAY001243,1014.83,benefit,Territories,2025-11-07 01:05:52,False
TXN00009261,PAY000195,1643.32,benefit,Ontario,2025-11-07 01:31:59,False
TXN00009262,PAY001017,2296.19,benefit,Atlantic,2025-11-07 02:16:47,False
TXN00009263,PAY000622,199.44,refund,Ontario,2025-11-07 03:57:07,False
TXN00009264,PAY001199,2766.65,credit,Quebec,2025-11-07 04:28:04,False
TXN00009265,PAY000278,4285.19,benefit,Ontario,2025-11-07 06:29:47,False
TXN00009266,PAY001784,1270.16,refund,Alberta,2025-11-07 11:29:16,False
TXN00009267,PAY001270,1658.96,credit,Quebec,2025-11-07 12:09:12,False
TXN00009268,PAY001014,1196.57,refund,Ontario,2025-11-07 12:23:39,False
TXN00009269,PAY000446,2174.07,credit,Ontario,2025-11-07 19:25:03,False
TXN00009270,PAY001696,2185.01,benefit,Ontario,2025-11-07 19:38:06,False
TXN00009271,PAY000507,1425.92,credit,Ontario,2025-11-08 00:45:22,False
TXN00009272,PAY001423,843.04,credit,Ontario,2025-11-08 01:21:55,False
TXN00009273,PAY000391,1889.92,credit,Atlantic,2025-11-08 10:23:08,False
TXN00009274,PAY001026,414.72,refund,Alberta,2025-11-08 10:25:45,False
TXN00009275,PAY000324,1141.84,credit,BC,2025-11-08 11:09:12,False
TXN00009276,PAY001420,1123.18,credit,Ontario,2025-11-08 12:28:23,False
TXN00009277,PAY000434,2159.51,credit,Territories,2025-11-08 12:34:23,False
TXN00009278,PAY000351,625.63,credit,Quebec,2025-11-08 12:47:19,False
TXN00009279,PAY000146,498.73,refund,Ontario,2025-11-08 13:32:04,False
TXN00009280,PAY001084,1178.34,credit,BC,2025-11-08 13:54:50,False
TXN00009281,PAY001215,1083.06,refund,BC,2025-11-08 15:53:43,False
TXN00009282,PAY000325,2979.0,credit,Ontario,2025-11-08 16:02:03,False
TXN00009283,PAY000691,878.62,refund,Ontario,2025-11-08 20:56:50,False
TXN00009284,PAY001121,2849.6,credit,Ontario,2025-11-08 23:33:57,False
TXN00009285,PAY001013,1186.71,credit,Ontario,2025-11-09 03:41:39,False
TXN00009286,PAY001714,1314.33,benefit,BC,2025-11-09 05:04:59,False
TXN00009287,PAY001944,1281.42,refund,Quebec,2025-11-09 08:20:45,False
TXN00009288,PAY000570,1021.8,refund,BC,2025-11-09 08:23:31,False
TXN00009289,PAY000015,2667.27,benefit,Ontario,2025-11-09 09:06:08,False
TXN00009290,PAY000066,945.31,credit,BC,2025-11-09 09:15:19,False
TXN00009291,PAY000591,2790.5,credit,Ontario,2025-11-09 10:46:46,False
TXN00009292,PAY001159,768.55,refund,BC,2025-11-09 12:27:27,False
TXN00009293,PAY001170,787.98,refund,Alberta,2025-11-09 13:16:25,False
TXN00009294,PAY000431,3400.76,benefit,Quebec,2025-11-09 13:45:56,False
TXN00009295,PAY000268,894.95,credit,Ontario,2025-11-09 13:52:31,False
TXN00009296,PAY001775,3130.5,benefit,Prairies,2025-11-09 14:25:50,False
TXN00009297,PAY000018,749.97,credit,Prairies,2025-11-09 14:27:48,False
TXN00009298,PAY000054,200.0,benefit,Alberta,2025-11-09 18:14:10,False
TXN00009299,PAY001460,1483.74,refund,Ontario,2025-11-09 19:34:46,False
TXN00009300,PAY001513,673.16,refund,Ontario,2025-11-09 20:26:50,False
TXN00009301,PAY000907,1262.11,credit,Quebec,2025-11-09 21:11:49,False
TXN00009302,PAY001722,1579.97,benefit,Quebec,2025-11-09 21:18:37,False
TXN00009303,PAY000331,2383.86,credit,Ontario,2025-11-10 02:05:09,False
TXN00009304,PAY001152,2061.31,credit,Alberta,2025-11-10 03:29:19,False
TXN00009305,PAY001049,521.89,refund,BC,2025-11-10 10:27:08,False
TXN00009306,PAY000577,4092.72,benefit,Ontario,2025-11-10 10:41:16,False
TXN00009307,PAY000274,1275.26,refund,Prairies,2025-11-10 16:39:45,False
TXN00009308,PAY001519,661.99,credit,Ontario,2025-11-10 17:22:34,False
TXN00009309,PAY001758,1659.65,credit,Alberta,2025-11-10 20:24:30,False
TXN00009310,PAY000821,2311.87,benefit,Quebec,2025-11-10 21:44:41,False
TXN00009311,PAY001666,3411.07,benefit,BC,2025-11-11 07:09:06,False
TXN00009312,PAY000521,1990.39,benefit,Alberta,2025-11-11 09:36:33,False
TXN00009313,PAY001253,2306.32,benefit,Quebec,2025-11-11 09:47:49,False
TXN00009314,PAY001213,1927.64,benefit,Atlantic,2025-11-11 10:32:00,False
TXN00009315,PAY001527,2121.06,credit,Quebec,2025-11-11 12:41:51,False
TXN00009316,PAY000132,2339.99,benefit,Ontario,2025-11-11 13:39:49,False
TXN00009317,PAY001029,315.22,benefit,Quebec,2025-11-11 14:52:39,False
TXN00009318,PAY001958,2572.42,benefit,Quebec,2025-11-11 15:09:51,False
TXN00009319,PAY000456,2800.35,benefit,Ontario,2025-11-11 17:21:00,False
TXN00009320,PAY000905,2178.71,benefit,Ontario,2025-11-11 18:32:23,False
TXN00009321,PAY001042,639.2,refund,Ontario,2025-11-11 21:21:18,False
TXN00009322,PAY000988,1068.82,credit,Alberta,2025-11-11 21:34:08,False
TXN00009323,PAY001285,1847.82,benefit,BC,2025-11-11 22:03:18,False
TXN00009324,PAY000039,966.03,refund,Quebec,2025-11-11 23:26:22,False
TXN00009325,PAY000577,1861.77,credit,Ontario,2025-11-12 00:22:02,False
TXN00009326,PAY000009,1346.04,benefit,Alberta,2025-11-12 14:26:09,False
TXN00009327,PAY001180,2798.47,credit,Atlantic,2025-11-12 15:50:10,False
TXN00009328,PAY000944,1164.23,credit,Ontario,2025-11-12 16:34:11,False
TXN00009329,PAY001479,3226.01,benefit,Ontario,2025-11-12 17:02:03,False
TXN00009330,PAY001265,965.38,refund,Ontario,2025-11-12 19:23:46,False
TXN00009331,PAY001318,1375.38,credit,Quebec,2025-11-12 20:15:15,False
TXN00009332,PAY000436,1967.44,benefit,Ontario,2025-11-12 23:00:55,False
TXN00009333,PAY001841,726.85,refund,BC,2025-11-13 00:37:40,False
TXN00009334,PAY000857,3032.83,benefit,Prairies,2025-11-13 06:54:17,False
TXN00009335,PAY000355,2746.78,benefit,Quebec,2025-11-13 07:56:27,False
TXN00009336,PAY001337,465.15,credit,BC,2025-11-13 08:50:32,False
TXN00009337,PAY001150,815.85,credit,Ontario,2025-11-13 13:40:10,False
TXN00009338,PAY000142,865.85,benefit,Quebec,2025-11-13 13:44:18,False
TXN00009339,PAY000266,674.55,credit,Atlantic,2025-11-13 14:07:47,False
TXN00009340,PAY001649,817.06,refund,Alberta,2025-11-13 14:43:05,False
TXN00009341,PAY001540,491.64,refund,Ontario,2025-11-13 15:23:32,False
TXN00009342,PAY001610,1418.36,benefit,BC,2025-11-13 18:08:42,False
TXN00009343,PAY000557,746.55,refund,Quebec,2025-11-13 18:38:53,False
TXN00009344,PAY000472,1004.09,refund,Quebec,2025-11-13 20:49:49,False
TXN00009345,PAY001844,392.45,refund,Ontario,2025-11-13 23:29:21,False
TXN00009346,PAY000021,1181.79,credit,Quebec,2025-11-14 02:41:17,False
TXN00009347,PAY000983,1566.61,benefit,Quebec,2025-11-14 03:39:52,False
TXN00009348,PAY001755,1230.46,benefit,BC,2025-11-14 04:16:04,False
TXN00009349,PAY001539,1774.46,credit,Ontario,2025-11-14 05:44:46,False
TXN00009350,PAY000424,813.08,benefit,Alberta,2025-11-14 07:28:42,False
TXN00009351,PAY001282,714.38,refund,Alberta,2025-11-14 08:26:23,False
TXN00009352,PAY001897,1366.37,credit,Alberta,2025-11-14 10:44:57,False
TXN00009353,PAY001180,1453.76,credit,Alberta,2025-11-14 10:59:10,False
TXN00009354,PAY000507,1231.36,refund,Prairies,2025-11-14 11:20:52,False
TXN00009355,PAY001085,1620.29,benefit,BC,2025-11-14 13:19:07,False
TXN00009356,PAY001984,3449.05,benefit,Territories,2025-11-14 14:48:10,False
TXN00009357,PAY000931,1358.24,credit,Alberta,2025-11-14 15:29:40,False
TXN00009358,PAY001180,1112.33,benefit,Quebec,2025-11-14 16:09:55,False
TXN00009359,PAY000594,1072.7,refund,Ontario,2025-11-14 17:28:02,False
TXN00009360,PAY001818,303.0,refund,Ontario,2025-11-15 01:49:58,False
TXN00009361,PAY001296,2093.13,benefit,Ontario,2025-11-15 03:18:08,False
TXN00009362,PAY001079,2797.58,credit,Quebec,2025-11-15 04:54:15,False
TXN00009363,PAY001086,985.08,refund,Ontario,2025-11-15 05:46:11,False
TXN00009364,PAY001123,1053.75,refund,Quebec,2025-11-15 06:33:26,False
TXN00009365,PAY000070,782.01,credit,Quebec,2025-11-15 07:05:42,False
TXN00009366,PAY001750,851.23,refund,Territories,2025-11-15 07:33:29,False
TXN00009367,PAY000651,955.74,credit,Atlantic,2025-11-15 08:26:39,False
TXN00009368,PAY001998,3208.46,benefit,Prairies,2025-11-15 11:45:39,False
TXN00009369,PAY001259,3712.06,benefit,Ontario,2025-11-15 13:03:30,False
TXN00009370,PAY001984,1238.14,credit,Ontario,2025-11-15 13:29:31,False
TXN00009371,PAY000801,2168.87,benefit,Ontario,2025-11-15 15:52:16,False
TXN00009372,PAY001921,1477.77,credit,BC,2025-11-15 15:58:38,False
TXN00009373,PAY001277,697.81,refund,Ontario,2025-11-15 17:30:03,False
TXN00009374,PAY001856,100.0,credit,Quebec,2025-11-15 21:51:23,False
TXN00009375,PAY001474,1702.37,credit,BC,2025-11-15 23:35:15,False
TXN00009376,PAY000851,1626.48,benefit,Ontario,2025-11-16 00:08:28,False
TXN00009377,PAY000515,894.46,credit,Ontario,2025-11-16 02:18:25,False
TXN00009378,PAY001152,1781.99,benefit,Quebec,2025-11-16 02:36:17,False
TXN00009379,PAY000538,2572.29,benefit,Quebec,2025-11-16 04:19:09,False
TXN00009380,PAY001922,1183.07,refund,Atlantic,2025-11-16 04:43:59,False
TXN00009381,PAY000349,1910.86,credit,Quebec,2025-11-16 05:20:34,False
TXN00009382,PAY001502,775.66,credit,Quebec,2025-11-16 12:26:10,False
TXN00009383,PAY000200,2886.19,benefit,Prairies,2025-11-16 14:09:46,False
TXN00009384,PAY001797,1998.58,credit,Quebec,2025-11-16 15:01:05,False
TXN00009385,PAY001430,1692.51,benefit,Atlantic,2025-11-16 15:34:31,False
TXN00009386,PAY001066,807.25,refund,Alberta,2025-11-16 15:56:17,False
TXN00009387,PAY000587,952.57,benefit,Quebec,2025-11-16 17:28:08,False
TXN00009388,PAY001583,491.61,refund,Ontario,2025-11-16 19:00:00,False
TXN00009389,PAY000219,2600.2,credit,Ontario,2025-11-16 19:39:02,False
TXN00009390,PAY001955,1967.33,benefit,Quebec,2025-11-16 22:25:33,False
TXN00009391,PAY000731,392.64,credit,Prairies,2025-11-16 23:27:42,False
TXN00009392,PAY001336,822.68,credit,Atlantic,2025-11-16 23:30:56,False
TXN00009393,PAY000501,2683.19,credit,BC,2025-11-16 23:43:22,False
TXN00009394,PAY001640,1904.71,benefit,Quebec,2025-11-17 01:39:20,False
TXN00009395,PAY000307,473.53,credit,Alberta,2025-11-17 05:06:29,False
TXN00009396,PAY001833,2444.9,benefit,Quebec,2025-11-17 06:44:28,False
TXN00009397,PAY000978,2229.95,benefit,Ontario,2025-11-17 09:46:43,False
TXN00009398,PAY000325,1660.77,benefit,Atlantic,2025-11-17 10:21:00,False
TXN00009399,PAY000486,1247.57,refund,Prairies,2025-11-17 10:28:49,False
TXN00009400,PAY001891,1576.32,credit,Ontario,2025-11-17 10:45:30,False
TXN00009401,PAY000225,1199.51,benefit,Ontario,2025-11-17 12:51:54,False
TXN00009402,PAY000748,2878.23,benefit,Ontario,2025-11-17 14:05:12,False
TXN00009403,PAY001501,2740.25,benefit,Quebec,2025-11-17 14:16:53,False
TXN00009404,PAY000946,1375.82,credit,Quebec,2025-11-17 15:58:43,False
TXN00009405,PAY000747,2004.24,credit,Ontario,2025-11-17 23:07:32,False
TXN00009406,PAY001155,3494.95,benefit,Ontario,2025-11-17 23:26:40,False
TXN00009407,PAY001456,2326.43,benefit,Quebec,2025-11-18 00:07:03,False
TXN00009408,PAY000009,1869.67,benefit,Ontario,2025-11-18 01:28:53,False
TXN00009409,PAY000921,3269.76,benefit,Alberta,2025-11-18 02:13:42,False
TXN00009410,PAY000554,1872.41,benefit,Territories,2025-11-18 04:10:28,False
TXN00009411,PAY001185,867.98,credit,BC,2025-11-18 04:23:16,False
TXN00009412,PAY001593,1035.0,refund,Ontario,2025-11-18 05:00:34,False
TXN00009413,PAY000824,1303.04,benefit,Quebec,2025-11-18 07:02:47,False
TXN00009414,PAY000893,2171.02,benefit,BC,2025-11-18 07:27:19,False
TXN00009415,PAY000248,2572.77,benefit,Ontario,2025-11-18 08:58:37,False
TXN00009416,PAY001481,2314.65,benefit,Quebec,2025-11-18 09:09:24,False
TXN00009417,PAY000714,1863.22,benefit,Ontario,2025-11-18 17:35:20,False
TXN00009418,PAY000519,787.17,credit,Ontario,2025-11-19 01:46:15,False
TXN00009419,PAY001460,1799.38,benefit,Ontario,2025-11-19 01:59:13,False
TXN00009420,PAY000508,1194.19,refund,Ontario,2025-11-19 05:08:53,False
TXN00009421,PAY001350,697.79,refund,Prairies,2025-11-19 07:33:05,False
TXN00009422,PAY000999,3833.65,benefit,Quebec,2025-11-19 07:47:50,False
TXN00009423,PAY001209,770.86,credit,Prairies,2025-11-19 08:06:03,False
TXN00009424,PAY001272,767.31,credit,Alberta,2025-11-19 08:38:27,False
TXN00009425,PAY001197,1242.85,refund,Alberta,2025-11-19 08:55:09,False
TXN00009426,PAY000280,2339.13,benefit,Prairies,2025-11-19 09:18:59,False
TXN00009427,PAY001984,2878.1,benefit,Quebec,2025-11-19 11:40:02,False
TXN00009428,PAY001058,969.53,credit,Quebec,2025-11-19 14:28:40,False
TXN00009429,PAY001057,1174.37,credit,Alberta,2025-11-19 18:08:31,False
TXN00009430,PAY001970,1261.64,benefit,Quebec,2025-11-19 20:08:06,False
TXN00009431,PAY001132,2385.66,benefit,Prairies,2025-11-19 21:04:53,False
TXN00009432,PAY000064,1184.28,refund,Ontario,2025-11-19 22:16:56,False
TXN00009433,PAY000596,748.26,credit,BC,2025-11-20 01:33:25,False
TXN00009434,PAY001731,132.42,refund,Ontario,2025-11-20 03:12:54,False
TXN00009435,PAY000662,816.33,refund,Ontario,2025-11-20 03:51:40,False
TXN00009436,PAY001248,2733.26,benefit,Prairies,2025-11-20 04:25:55,False
TXN00009437,PAY000496,511.76,benefit,Ontario,2025-11-20 06:11:30,False
TXN00009438,PAY001862,733.56,refund,Alberta,2025-11-20 10:31:14,False
TXN00009439,PAY001734,1996.05,credit,Ontario,2025-11-20 12:22:15,False
TXN00009440,PAY000102,573.14,refund,BC,2025-11-20 14:05:00,False
TXN00009441,PAY001003,440.42,credit,Ontario,2025-11-20 14:11:44,False
TXN00009442,PAY001097,1509.4,refund,Ontario,2025-11-21 01:04:15,False
TXN00009443,PAY001829,3113.9,benefit,Ontario,2025-11-21 02:09:19,False
TXN00009444,PAY000228,447.75,refund,Ontario,2025-11-21 02:42:27,False
TXN00009445,PAY001508,2672.66,benefit,Ontario,2025-11-21 02:45:53,False
TXN00009446,PAY000432,2981.67,benefit,Ontario,2025-11-21 03:53:05,False
TXN00009447,PAY000136,2053.13,credit,Quebec,2025-11-21 08:01:13,False
TXN00009448,PAY000980,2499.53,benefit,Ontario,2025-11-21 08:11:41,False
TXN00009449,PAY001344,2499.95,benefit,Alberta,2025-11-21 09:12:55,False
TXN00009450,PAY000843,1139.86,benefit,Alberta,2025-11-21 09:50:47,False
TXN00009451,PAY001666,1072.17,refund,Alberta,2025-11-21 10:07:01,False
TXN00009452,PAY001748,829.76,refund,Quebec,2025-11-21 13:49:43,False
TXN00009453,PAY000377,1553.22,benefit,Alberta,2025-11-21 15:37:17,False
TXN00009454,PAY001657,716.35,refund,Ontario,2025-11-21 19:12:55,False
TXN00009455,PAY000388,475.45,benefit,Ontario,2025-11-21 20:51:54,False
TXN00009456,PAY000815,1769.86,benefit,Alberta,2025-11-21 22:38:53,False
TXN00009457,PAY001855,3417.25,benefit,Prairies,2025-11-21 22:40:41,False
TXN00009458,PAY001830,1704.06,benefit,Quebec,2025-11-22 02:54:36,False
TXN00009459,PAY000928,1929.42,credit,Ontario,2025-11-22 04:20:56,False
TXN00009460,PAY000204,1064.0,credit,Ontario,2025-11-22 10:41:40,False
TXN00009461,PAY000115,1508.95,credit,Ontario,2025-11-22 12:24:35,False
TXN00009462,PAY001581,749.96,refund,Ontario,2025-11-22 13:04:14,False
TXN00009463,PAY001653,878.56,benefit,Quebec,2025-11-22 13:53:33,False
TXN00009464,PAY001236,3312.96,benefit,Ontario,2025-11-22 14:21:58,False
TXN00009465,PAY001037,869.89,refund,BC,2025-11-22 20:22:22,False
TXN00009466,PAY000591,441.61,refund,BC,2025-11-22 20:58:06,False
TXN00009467,PAY000857,730.24,refund,Territories,2025-11-22 22:05:44,False
TXN00009468,PAY000066,2689.64,benefit,Alberta,2025-11-23 01:21:15,False
TXN00009469,PAY000386,993.65,benefit,Ontario,2025-11-23 04:25:18,False
TXN00009470,PAY001050,1662.18,credit,Atlantic,2025-11-23 07:42:23,False
TXN00009471,PAY001162,2616.19,credit,BC,2025-11-23 08:33:16,False
TXN00009472,PAY001343,2646.34,benefit,Alberta,2025-11-23 13:29:11,False
TXN00009473,PAY001098,1083.43,benefit,Ontario,2025-11-23 13:45:07,False
TXN00009474,PAY001181,650.38,benefit,BC,2025-11-23 14:13:17,False
TXN00009475,PAY001934,2209.85,benefit,Quebec,2025-11-23 18:57:58,False
TXN00009476,PAY000382,2584.64,benefit,Atlantic,2025-11-23 19:11:26,False
TXN00009477,PAY001739,1465.36,credit,Ontario,2025-11-23 21:02:00,False
TXN00009478,PAY000935,2496.07,benefit,Alberta,2025-11-23 23:27:57,False
TXN00009479,PAY000674,986.72,refund,Alberta,2025-11-24 01:40:15,False
TXN00009480,PAY001699,2820.01,benefit,Quebec,2025-11-24 03:52:02,False
TXN00009481,PAY001325,2522.31,credit,Ontario,2025-11-24 04:48:03,False
TXN00009482,PAY001429,1023.32,credit,BC,2025-11-24 05:41:16,False
TXN00009483,PAY000080,3252.62,credit,Ontario,2025-11-24 08:18:10,False
TXN00009484,PAY001655,904.0,refund,Alberta,2025-11-24 08:31:56,False
TXN00009485,PAY000894,1342.4,refund,Alberta,2025-11-24 10:47:06,False
TXN00009486,PAY000527,1517.46,credit,Ontario,2025-11-24 12:21:34,False
TXN00009487,PAY001478,992.32,benefit,Ontario,2025-11-24 13:43:48,False
TXN00009488,PAY000909,3053.92,benefit,BC,2025-11-24 15:30:45,False
TXN00009489,PAY001015,2005.1,benefit,Atlantic,2025-11-24 15:37:31,False
TXN00009490,PAY001756,2961.79,benefit,Ontario,2025-11-24 18:39:26,False
TXN00009491,PAY000139,100.0,credit,Ontario,2025-11-24 19:53:53,False
TXN00009492,PAY001504,1648.44,benefit,Prairies,2025-11-24 19:57:15,False
TXN00009493,PAY001239,1635.53,benefit,Ontario,2025-11-24 20:25:44,False
TXN00009494,PAY001225,2557.19,benefit,Ontario,2025-11-24 21:25:31,False
TXN00009495,PAY001739,843.25,refund,Ontario,2025-11-24 21:27:49,False
TXN00009496,PAY001691,117.33,refund,Atlantic,2025-11-24 21:40:25,False
TXN00009497,PAY000153,1014.34,credit,Ontario,2025-11-24 21:46:15,False
TXN00009498,PAY001913,2384.27,benefit,Ontario,2025-11-24 22:17:04,False
TXN00009499,PAY001693,609.65,refund,Quebec,2025-11-24 23:39:31,False
TXN00009500,PAY001060,1254.92,benefit,Quebec,2025-11-25 01:04:39,False
TXN00009501,PAY001378,3102.18,benefit,Ontario,2025-11-25 01:15:47,False
TXN00009502,PAY000248,2298.33,benefit,Ontario,2025-11-25 01:40:12,False
TXN00009503,PAY001486,754.19,credit,Ontario,2025-11-25 05:58:48,False
TXN00009504,PAY000276,2612.05,benefit,Ontario,2025-11-25 10:22:31,False
TXN00009505,PAY000577,1885.48,benefit,Prairies,2025-11-25 11:36:55,False
TXN00009506,PAY001025,1442.8,credit,Alberta,2025-11-25 12:07:35,False
TXN00009507,PAY001564,740.33,benefit,Ontario,2025-11-25 14:55:52,False
TXN00009508,PAY001452,3175.29,benefit,Atlantic,2025-11-25 16:08:32,False
TXN00009509,PAY001140,764.4,credit,Ontario,2025-11-25 16:31:10,False
TXN00009510,PAY001835,1625.21,credit,Ontario,2025-11-25 17:19:55,False
TXN00009511,PAY001981,1596.12,benefit,Ontario,2025-11-25 19:12:53,False
TXN00009512,PAY000545,460.32,refund,Quebec,2025-11-25 19:19:17,False
TXN00009513,PAY001242,1189.23,refund,Ontario,2025-11-25 20:44:53,False
TXN00009514,PAY001368,572.06,refund,Ontario,2025-11-25 21:36:53,False
TXN00009515,PAY000228,1914.42,benefit,Ontario,2025-11-25 23:22:11,False
TXN00009516,PAY001552,2681.27,benefit,BC,2025-11-26 00:18:06,False
TXN00009517,PAY001324,3417.07,benefit,Ontario,2025-11-26 03:33:03,False
TXN00009518,PAY000351,778.8,credit,Ontario,2025-11-26 04:24:39,False
TXN00009519,PAY000277,857.89,refund,Ontario,2025-11-26 05:06:47,False
TXN00009520,PAY000881,2174.84,credit,Quebec,2025-11-26 06:56:44,False
TXN00009521,PAY000828,1320.89,benefit,Ontario,2025-11-26 07:06:52,False
TXN00009522,PAY000875,2643.5,benefit,Prairies,2025-11-26 11:04:27,False
TXN00009523,PAY001457,3574.85,benefit,Ontario,2025-11-26 12:33:06,False
TXN00009524,PAY000869,1010.83,benefit,BC,2025-11-26 13:23:23,False
TXN00009525,PAY001345,646.46,credit,Atlantic,2025-11-26 13:35:41,False
TXN00009526,PAY000741,1392.89,benefit,Ontario,2025-11-26 16:23:43,False
TXN00009527,PAY001676,3215.18,benefit,Ontario,2025-11-26 16:45:25,False
TXN00009528,PAY000631,1978.17,benefit,Ontario,2025-11-26 16:46:34,False
TXN00009529,PAY001291,822.48,refund,Alberta,2025-11-27 04:04:13,False
TXN00009530,PAY001811,611.92,refund,Ontario,2025-11-27 05:16:33,False
TXN00009531,PAY001961,3336.93,benefit,Ontario,2025-11-27 08:15:25,False
TXN00009532,PAY001798,1180.83,refund,Ontario,2025-11-27 10:42:39,False
TXN00009533,PAY000212,2131.78,benefit,Ontario,2025-11-27 11:31:34,False
